normalTime ,criticalTime ,miscTime ,totTime  ,borderSize ,Intersect Border - Length: 72.769553 ,Find Concave Points ,Visibility Graph Init ,A* Search ,Insert Vertical Key Point
         0 ,    0.100847 ,       0 ,0.100847 ,  37.2132  ,                            0.046531 ,           0.000317 ,             0.000275 , 0.053496 ,                 0.000228
         0 ,    0.117128 ,       0 ,0.117128 ,  43.2132  ,                            0.053749 ,           0.000429 ,             0.000278 , 0.062457 ,                 0.000215
         0 ,    0.223729 ,       0 ,0.223729 ,  63.8701  ,                            0.067566 ,           0.000577 ,             0.000423 , 0.154917 ,                 0.000246
         0 ,    0.234285 ,       0 ,0.234285 ,  39.2132  ,                            0.048679 ,           0.000454 ,             0.000289 , 0.184254 ,                 0.000609
         0 ,    0.391178 ,       0 ,0.391178 ,  60.1127  ,                            0.054693 ,           0.000586 ,             0.000589 , 0.334927 ,                 0.000383
         0 ,    0.125279 ,       0 ,0.125279 ,  37.7279  ,                            0.061478 ,           0.000359 ,             0.000441 , 0.062756 ,                 0.000245
         0 ,    0.052847 ,       0 ,0.052847 ,   6.65685 ,                            0.02109  ,           0.000214 ,             0.000238 , 0.031101 ,                 0.000204
         0 ,    0.235242 ,       0 ,0.235242 ,  51.9706  ,                            0.059224 ,           0.000443 ,             0.000274 , 0.174915 ,                 0.000386
         0 ,    0.11854  ,       0 ,0.11854  ,  56.0711  ,                            0.055861 ,           0.000356 ,             0.000267 , 0.061749 ,                 0.000307
         0 ,    0.405436 ,       0 ,0.405436 ,  89.2843  ,                            0.096097 ,           0.000539 ,             0.00053  , 0.307331 ,                 0.000939
         0 ,    0.129527 ,       0 ,0.129527 ,  47.2132  ,                            0.053555 ,           0.000448 ,             0.000481 , 0.074784 ,                 0.000259
         0 ,    0.152035 ,       0 ,0.152035 ,  33.5563  ,                            0.053302 ,           0.000537 ,             0.000337 , 0.097621 ,                 0.000238
         0 ,    0.150417 ,       0 ,0.150417 ,  63.3553  ,                            0.06114  ,           0.00048  ,             0.00027  , 0.088272 ,                 0.000255
         0 ,    0.145313 ,       0 ,0.145313 ,  33.7279  ,                            0.065785 ,           0.000416 ,             0.000492 , 0.078263 ,                 0.000357
         0 ,    0.106634 ,       0 ,0.106634 ,  29.5563  ,                            0.04992  ,           0.000291 ,             0.00025  , 0.055936 ,                 0.000237
         0 ,    0.081787 ,       0 ,0.081787 ,  38.7279  ,                            0.035738 ,           0.000321 ,             0.000303 , 0.045212 ,                 0.000213
         0 ,    0.138294 ,       0 ,0.138294 ,  39.6274  ,                            0.055776 ,           0.000438 ,             0.000293 , 0.081535 ,                 0.000252
         0 ,    0.105459 ,       0 ,0.105459 ,  32.3137  ,                            0.047077 ,           0.000335 ,             0.000238 , 0.057592 ,                 0.000217
         0 ,    0.091759 ,       0 ,0.091759 ,  31.9706  ,                            0.038049 ,           0.000295 ,             0.000241 , 0.052955 ,                 0.000219
         0 ,    0.18675  ,       0 ,0.18675  ,  45.799   ,                            0.046331 ,           0.000378 ,             0.000266 , 0.139214 ,                 0.000561
         0 ,    0.153613 ,       0 ,0.153613 ,  44.2843  ,                            0.049305 ,           0.000526 ,             0.000303 , 0.103223 ,                 0.000256
         0 ,    0.224985 ,       0 ,0.224985 ,  78.0833  ,                            0.081758 ,           0.0005   ,             0.000311 , 0.14199  ,                 0.000426
         0 ,    0.15056  ,       0 ,0.15056  ,  59.3848  ,                            0.063663 ,           0.000493 ,             0.000306 , 0.085853 ,                 0.000245
         0 ,    0.557867 ,       0 ,0.557867 ,  71.3553  ,                            0.070972 ,           0.000614 ,             0.000487 , 0.484732 ,                 0.001062
         0 ,    0.563624 ,       0 ,0.563624 ,  86.4264  ,                            0.063485 ,           0.000867 ,             0.000912 , 0.497954 ,                 0.000406
         0 ,    0.116139 ,       0 ,0.116139 ,  37.5563  ,                            0.047683 ,           0.000321 ,             0.000302 , 0.06747  ,                 0.000363
         0 ,    0.257192 ,       0 ,0.257192 ,  65.3848  ,                            0.069694 ,           0.000421 ,             0.000345 , 0.186345 ,                 0.000387
         0 ,    0.687789 ,       0 ,0.687789 ,  69.3553  ,                            0.081042 ,           0.000834 ,             0.000732 , 0.604693 ,                 0.000488
         0 ,    0.350757 ,       0 ,0.350757 ,  49.3848  ,                            0.064239 ,           0.000536 ,             0.000398 , 0.28521  ,                 0.000374
         0 ,    0.155891 ,       0 ,0.155891 ,  48.0416  ,                            0.059728 ,           0.000476 ,             0.000343 , 0.095103 ,                 0.000241
         0 ,    0.317265 ,       0 ,0.317265 ,  82.669   ,                            0.085368 ,           0.000787 ,             0.000564 , 0.230224 ,                 0.000322
         0 ,    0.115787 ,       0 ,0.115787 ,  35.9706  ,                            0.058323 ,           0.000369 ,             0.000504 , 0.056372 ,                 0.000219
         0 ,    0.16093  ,       0 ,0.16093  ,  48.8701  ,                            0.060002 ,           0.000468 ,             0.000347 , 0.099875 ,                 0.000238
         0 ,    1.76126  ,       0 ,1.76126  , 106.569   ,                            0.098522 ,           0.000736 ,             0.000476 , 1.66098  ,                 0.000549
         0 ,    1.62604  ,       0 ,1.62604  ,  77.1838  ,                            0.069133 ,           0.000721 ,             0.000549 , 1.55493  ,                 0.000706
         0 ,    0.144662 ,       0 ,0.144662 ,  51.5269  ,                            0.051994 ,           0.000468 ,             0.000305 , 0.091614 ,                 0.000281
         0 ,    0.317428 ,       0 ,0.317428 ,  71.0416  ,                            0.087124 ,           0.000577 ,             0.000391 , 0.228769 ,                 0.000567
         0 ,    0.282012 ,       0 ,0.282012 ,  64.6274  ,                            0.059132 ,           0.000531 ,             0.000435 , 0.221553 ,                 0.000361
         0 ,    0.183189 ,       0 ,0.183189 ,  42.799   ,                            0.051942 ,           0.000469 ,             0.000272 , 0.130129 ,                 0.000377
         0 ,    0.441951 ,       0 ,0.441951 ,  77.4975  ,                            0.066634 ,           0.000725 ,             0.000531 , 0.373717 ,                 0.000344
         0 ,    0.230919 ,       0 ,0.230919 ,  72.669   ,                            0.075985 ,           0.000729 ,             0.000545 , 0.153415 ,                 0.000245
         0 ,    0.156608 ,       0 ,0.156608 ,  49.4558  ,                            0.049299 ,           0.000639 ,             0.000459 , 0.105908 ,                 0.000303
         0 ,    0.204077 ,       0 ,0.204077 ,  45.0416  ,                            0.056001 ,           0.000868 ,             0.0016   , 0.145269 ,                 0.000339
         0 ,    0.332536 ,       0 ,0.332536 ,  67.6985  ,                            0.089605 ,           0.000595 ,             0.00054  , 0.241272 ,                 0.000524
         0 ,    0.123372 ,       0 ,0.123372 ,  40.9706  ,                            0.047555 ,           0.000427 ,             0.000427 , 0.074696 ,                 0.000267
         0 ,    0.352627 ,       0 ,0.352627 ,  54.0416  ,                            0.056023 ,           0.000562 ,             0.000473 , 0.295226 ,                 0.000343
         0 ,    0.153785 ,       0 ,0.153785 ,  44.9706  ,                            0.052791 ,           0.000345 ,             0.000269 , 0.100009 ,                 0.000371
         0 ,    0.450925 ,       0 ,0.450925 ,  74.1127  ,                            0.071496 ,           0.000652 ,             0.000472 , 0.377783 ,                 0.000522
         0 ,    0.096089 ,       0 ,0.096089 ,  29.5563  ,                            0.041992 ,           0.000335 ,             0.000261 , 0.053274 ,                 0.000227
         0 ,    0.105597 ,       0 ,0.105597 ,  27.5563  ,                            0.041444 ,           0.000361 ,             0.000275 , 0.063298 ,                 0.000219
         0 ,    2.87547  ,       0 ,2.87547  , 101.326   ,                            0.075371 ,           0.000801 ,             0.000461 , 2.79707  ,                 0.00176
         0 ,    0.102772 ,       0 ,0.102772 ,  34.3137  ,                            0.046514 ,           0.000666 ,             0.00068  , 0.054649 ,                 0.000263
         0 ,    0.369516 ,       0 ,0.369516 ,  78.7696  ,                            0.065469 ,           0.000506 ,             0.00037  , 0.302627 ,                 0.000544
         0 ,    0.187461 ,       0 ,0.187461 ,  54.1127  ,                            0.07125  ,           0.000519 ,             0.000473 , 0.114963 ,                 0.000256
         0 ,    0.337693 ,       0 ,0.337693 ,  53.6985  ,                            0.059017 ,           0.000421 ,             0.000384 , 0.277447 ,                 0.000424
         0 ,    2.82422  ,       0 ,2.82422  , 113.468   ,                            0.094311 ,           0.000971 ,             0.000827 , 2.7273   ,                 0.000809
         0 ,    0.149735 ,       0 ,0.149735 ,  50.9411  ,                            0.063551 ,           0.000463 ,             0.000282 , 0.085179 ,                 0.00026
         0 ,    0.248459 ,       0 ,0.248459 ,  72.9411  ,                            0.070395 ,           0.000598 ,             0.000556 , 0.176717 ,                 0.000193
         0 ,    1.14683  ,       0 ,1.14683  , 112.368   ,                            0.082091 ,           0.000828 ,             0.000482 , 1.06273  ,                 0.000698
         0 ,    0.159773 ,       0 ,0.159773 ,  53.5563  ,                            0.068078 ,           0.000458 ,             0.000563 , 0.090436 ,                 0.000238
         0 ,    1.01611  ,       0 ,1.01611  ,  98.4264  ,                            0.117525 ,           0.000783 ,             0.000765 , 0.896462 ,                 0.000572
         0 ,    0.194504 ,       0 ,0.194504 ,  38.9706  ,                            0.073573 ,           0.000689 ,             0.000639 , 0.119217 ,                 0.000386
         0 ,    0.138201 ,       0 ,0.138201 ,  44.6985  ,                            0.057417 ,           0.00049  ,             0.000397 , 0.079646 ,                 0.000251
         0 ,    0.121377 ,       0 ,0.121377 ,  34.7279  ,                            0.061633 ,           0.000361 ,             0.000321 , 0.058774 ,                 0.000288
         0 ,    0.172827 ,       0 ,0.172827 ,  45.3848  ,                            0.057081 ,           0.000359 ,             0.000306 , 0.114628 ,                 0.000453
         0 ,    0.188199 ,       0 ,0.188199 ,  75.5269  ,                            0.060458 ,           0.000424 ,             0.000261 , 0.126702 ,                 0.000354
         0 ,    2.16077  ,       0 ,2.16077  ,  93.4264  ,                            0.108254 ,           0.000908 ,             0.000783 , 2.05024  ,                 0.000585
         0 ,    0.229834 ,       0 ,0.229834 ,  84.8701  ,                            0.083539 ,           0.000565 ,             0.000501 , 0.145023 ,                 0.000206
         0 ,    0.192552 ,       0 ,0.192552 ,  38.3848  ,                            0.042454 ,           0.000426 ,             0.000314 , 0.149055 ,                 0.000303
         0 ,    0.126382 ,       0 ,0.126382 ,  51.799   ,                            0.053046 ,           0.000381 ,             0.000263 , 0.072468 ,                 0.000224
         0 ,    0.412932 ,       0 ,0.412932 ,  70.598   ,                            0.053848 ,           0.000565 ,             0.000301 , 0.357802 ,                 0.000416
         0 ,    0.108189 ,       0 ,0.108189 ,  41.6274  ,                            0.042338 ,           0.000356 ,             0.00025  , 0.065013 ,                 0.000232
         0 ,    0.104699 ,       0 ,0.104699 ,  31.3137  ,                            0.046122 ,           0.000326 ,             0.00025  , 0.057773 ,                 0.000228
         0 ,    1.4521   ,       0 ,1.4521   ,  79.7696  ,                            0.084278 ,           0.000907 ,             0.000583 , 1.36579  ,                 0.000546
         0 ,    0.700693 ,       0 ,0.700693 ,  90.3259  ,                            0.080449 ,           0.000644 ,             0.000517 , 0.61855  ,                 0.000533
         0 ,    0.26907  ,       0 ,0.26907  ,  49.799   ,                            0.06217  ,           0.000701 ,             0.000817 , 0.204119 ,                 0.001263
         0 ,    0.145026 ,       0 ,0.145026 ,  42.6274  ,                            0.056415 ,           0.000727 ,             0.001071 , 0.08645  ,                 0.000363
         0 ,    0.366405 ,       0 ,0.366405 ,  48.0416  ,                            0.058716 ,           0.000503 ,             0.000372 , 0.306238 ,                 0.000576
         0 ,    0.140378 ,       0 ,0.140378 ,  35.799   ,                            0.055546 ,           0.000416 ,             0.000314 , 0.083812 ,                 0.00029
         0 ,    0.302648 ,       0 ,0.302648 ,  55.1127  ,                            0.059826 ,           0.000458 ,             0.000293 , 0.241712 ,                 0.000359
         0 ,    0.205295 ,       0 ,0.205295 ,  46.3848  ,                            0.052537 ,           0.000443 ,             0.00029  , 0.151609 ,                 0.000416
         0 ,    0.436543 ,       0 ,0.436543 ,  70.669   ,                            0.064922 ,           0.000623 ,             0.000428 , 0.370136 ,                 0.000434
         0 ,    0.397223 ,       0 ,0.397223 ,  67.0416  ,                            0.081874 ,           0.000575 ,             0.000346 , 0.313924 ,                 0.000504
         0 ,    0.758815 ,       0 ,0.758815 ,  66.7696  ,                            0.058466 ,           0.000629 ,             0.000556 , 0.698699 ,                 0.000465
         0 ,    0.119187 ,       0 ,0.119187 ,  55.799   ,                            0.046352 ,           0.000444 ,             0.000286 , 0.071869 ,                 0.000236
         0 ,    0.64209  ,       0 ,0.64209  ,  78.7696  ,                            0.076168 ,           0.00053  ,             0.000466 , 0.564409 ,                 0.000517
         0 ,    0.427407 ,       0 ,0.427407 ,  72.598   ,                            0.081928 ,           0.000503 ,             0.000321 , 0.344276 ,                 0.000379
         0 ,    0.656933 ,       0 ,0.656933 ,  78.8701  ,                            0.075404 ,           0.000674 ,             0.000404 , 0.580083 ,                 0.000368
         0 ,    0.112517 ,       0 ,0.112517 ,  28.7279  ,                            0.046144 ,           0.000396 ,             0.000333 , 0.065332 ,                 0.000312
         0 ,    0.226624 ,       0 ,0.226624 ,  52.2132  ,                            0.076154 ,           0.001105 ,             0.000944 , 0.148136 ,                 0.000285
         0 ,    0.146888 ,       0 ,0.146888 ,  60.1421  ,                            0.072396 ,           0.000371 ,             0.000421 , 0.073442 ,                 0.000258
         0 ,    0.099146 ,       0 ,0.099146 ,  32.3137  ,                            0.039    ,           0.000352 ,             0.000314 , 0.059251 ,                 0.000229
         0 ,    0.156303 ,       0 ,0.156303 ,  44.2132  ,                            0.053988 ,           0.000441 ,             0.000402 , 0.101238 ,                 0.000234
         0 ,    0.439799 ,       0 ,0.439799 ,  60.5269  ,                            0.074348 ,           0.000626 ,             0.000525 , 0.363784 ,                 0.000516
         0 ,    0.207906 ,       0 ,0.207906 ,  65.2843  ,                            0.063393 ,           0.000502 ,             0.000351 , 0.143275 ,                 0.000385
         0 ,    1.12909  ,       0 ,1.12909  , 103.054   ,                            0.105606 ,           0.000962 ,             0.000854 , 1.02092  ,                 0.000745
         0 ,    0.907821 ,       0 ,0.907821 ,  62.5269  ,                            0.074929 ,           0.000774 ,             0.000512 , 0.831218 ,                 0.000388
         0 ,    0.496167 ,       0 ,0.496167 ,  76.7696  ,                            0.070847 ,           0.000571 ,             0.000387 , 0.423979 ,                 0.000383
         0 ,    0.92823  ,       0 ,0.92823  , 106.225   ,                            0.080178 ,           0.000753 ,             0.000606 , 0.846158 ,                 0.000535
         0 ,    0.141222 ,       0 ,0.141222 ,  36.7279  ,                            0.04455  ,           0.00078  ,             0.000981 , 0.094607 ,                 0.000304
         0 ,    0.222775 ,       0 ,0.222775 ,  51.799   ,                            0.051329 ,           0.000609 ,             0.000474 , 0.169953 ,                 0.00041
         0 ,    0.129975 ,       0 ,0.129975 ,  46.1421  ,                            0.049631 ,           0.000433 ,             0.000291 , 0.07943  ,                 0.00019
         0 ,    1.03096  ,       0 ,1.03096  ,  79.0833  ,                            0.070995 ,           0.000758 ,             0.000469 , 0.957899 ,                 0.000843
         0 ,    0.920114 ,       0 ,0.920114 , 105.74    ,                            0.100265 ,           0.001002 ,             0.000734 , 0.817567 ,                 0.000546
         0 ,    0.187626 ,       0 ,0.187626 ,  54.2843  ,                            0.050759 ,           0.00053  ,             0.000397 , 0.135716 ,                 0.000224
         0 ,    0.102061 ,       0 ,0.102061 ,  33.1421  ,                            0.043322 ,           0.000316 ,             0.000242 , 0.05792  ,                 0.000261
         0 ,    0.486564 ,       0 ,0.486564 ,  78.7696  ,                            0.064353 ,           0.000614 ,             0.000441 , 0.420633 ,                 0.000523
         0 ,    0.877253 ,       0 ,0.877253 ,  97.3553  ,                            0.085446 ,           0.000643 ,             0.000436 , 0.789781 ,                 0.000947
         0 ,    0.195433 ,       0 ,0.195433 ,  49.6274  ,                            0.068577 ,           0.000781 ,             0.000601 , 0.125012 ,                 0.000462
         0 ,    0.363879 ,       0 ,0.363879 ,  66.598   ,                            0.062797 ,           0.000567 ,             0.00034  , 0.299856 ,                 0.000319
         0 ,    0.108972 ,       0 ,0.108972 ,  37.9706  ,                            0.040069 ,           0.000358 ,             0.000338 , 0.067956 ,                 0.000251
         0 ,    0.380024 ,       0 ,0.380024 ,  73.7696  ,                            0.073661 ,           0.000509 ,             0.000296 , 0.30503  ,                 0.000528
         0 ,    0.210035 ,       0 ,0.210035 ,  52.0416  ,                            0.058422 ,           0.000564 ,             0.000367 , 0.150299 ,                 0.000383
         0 ,    0.293895 ,       0 ,0.293895 ,  70.0122  ,                            0.0738   ,           0.000882 ,             0.000935 , 0.217949 ,                 0.000329
         0 ,    0.695432 ,       0 ,0.695432 ,  69.4264  ,                            0.057112 ,           0.000644 ,             0.000471 , 0.636709 ,                 0.000496
         0 ,    0.175013 ,       0 ,0.175013 ,  75.9706  ,                            0.076634 ,           0.000551 ,             0.000476 , 0.097049 ,                 0.000303
         0 ,    0.106504 ,       0 ,0.106504 ,  36.9706  ,                            0.045885 ,           0.000345 ,             0.000262 , 0.059744 ,                 0.000268
         0 ,    0.305901 ,       0 ,0.305901 ,  52.8701  ,                            0.079433 ,           0.000721 ,             0.000607 , 0.22462  ,                 0.00052
         0 ,    0.721275 ,       0 ,0.721275 ,  93.7401  ,                            0.102314 ,           0.000827 ,             0.000565 , 0.61698  ,                 0.000589
         0 ,    0.730631 ,       0 ,0.730631 ,  69.1127  ,                            0.058767 ,           0.000635 ,             0.000468 , 0.670263 ,                 0.000498
         0 ,    1.08527  ,       0 ,1.08527  ,  90.669   ,                            0.079405 ,           0.000694 ,             0.000446 , 1.00408  ,                 0.00065
         0 ,    0.27281  ,       0 ,0.27281  ,  67.1127  ,                            0.066304 ,           0.000495 ,             0.000506 , 0.2052   ,                 0.000305
         0 ,    0.854797 ,       0 ,0.854797 ,  80.7696  ,                            0.076294 ,           0.000672 ,             0.000484 , 0.776796 ,                 0.000551
         0 ,    0.614402 ,       0 ,0.614402 ,  75.598   ,                            0.067097 ,           0.000615 ,             0.000402 , 0.545794 ,                 0.000494
         0 ,    0.196611 ,       0 ,0.196611 ,  50.5269  ,                            0.075259 ,           0.000832 ,             0.001607 , 0.118355 ,                 0.000558
         0 ,    0.241489 ,       0 ,0.241489 ,  69.5563  ,                            0.100889 ,           0.000978 ,             0.001347 , 0.137709 ,                 0.000566
         0 ,    0.263784 ,       0 ,0.263784 ,  41.799   ,                            0.058855 ,           0.001264 ,             0.000895 , 0.201925 ,                 0.000845
         0 ,    0.26072  ,       0 ,0.26072  ,  43.4558  ,                            0.062015 ,           0.000601 ,             0.000571 , 0.197011 ,                 0.000522
         0 ,    0.198926 ,       0 ,0.198926 ,  51.6985  ,                            0.065729 ,           0.000533 ,             0.000379 , 0.131879 ,                 0.000406
         0 ,    1.60652  ,       0 ,1.60652  ,  89.397   ,                            0.113739 ,           0.000898 ,             0.001133 , 1.49031  ,                 0.000439
         0 ,    0.413923 ,       0 ,0.413923 ,  90.7401  ,                            0.103902 ,           0.00107  ,             0.002165 , 0.306125 ,                 0.000661
         0 ,    0.389914 ,       0 ,0.389914 ,  82.0122  ,                            0.100025 ,           0.001232 ,             0.001706 , 0.285962 ,                 0.000989
         0 ,    0.711814 ,       0 ,0.711814 ,  85.1543  ,                            0.094094 ,           0.000619 ,             0.000552 , 0.616009 ,                 0.00054
         0 ,    0.102745 ,       0 ,0.102745 ,  28.8995  ,                            0.055904 ,           0.00024  ,             0.000669 , 0.045552 ,                 0.00038
         0 ,    0.360189 ,       0 ,0.360189 ,  57.9706  ,                            0.080973 ,           0.000566 ,             0.000377 , 0.277661 ,                 0.000612
         0 ,    0.35005  ,       0 ,0.35005  ,  49.2132  ,                            0.080965 ,           0.001443 ,             0.001141 , 0.265697 ,                 0.000804
         0 ,    0.740153 ,       0 ,0.740153 , 109.882   ,                            0.111801 ,           0.000806 ,             0.000658 , 0.626308 ,                 0.00058
         0 ,    0.174709 ,       0 ,0.174709 ,  39.9706  ,                            0.077545 ,           0.000705 ,             0.000638 , 0.095389 ,                 0.000432
         0 ,    0.42859  ,       0 ,0.42859  ,  48.9706  ,                            0.144331 ,           0.001662 ,             0.00215  , 0.278907 ,                 0.00154
         0 ,    0.315888 ,       0 ,0.315888 ,  68.2843  ,                            0.085204 ,           0.001418 ,             0.003216 , 0.225066 ,                 0.000984
         0 ,    0.233409 ,       0 ,0.233409 ,  54.2843  ,                            0.073166 ,           0.000644 ,             0.000669 , 0.158542 ,                 0.000388
         0 ,    0.188496 ,       0 ,0.188496 ,  52.9706  ,                            0.081114 ,           0.000973 ,             0.001166 , 0.104838 ,                 0.000405
         0 ,    0.633636 ,       0 ,0.633636 ,  65.3553  ,                            0.062272 ,           0.001021 ,             0.001505 , 0.567966 ,                 0.000872
         0 ,    2.158    ,       0 ,2.158    , 116.669   ,                            0.101269 ,           0.00092  ,             0.0009   , 2.0541   ,                 0.000804
         0 ,    0.145372 ,       0 ,0.145372 ,  41.3137  ,                            0.061396 ,           0.00052  ,             0.000381 , 0.082834 ,                 0.000241
         0 ,    0.236446 ,       0 ,0.236446 ,  65.1421  ,                            0.071157 ,           0.000527 ,             0.000333 , 0.164054 ,                 0.000375
         0 ,    0.564773 ,       0 ,0.564773 ,  62.2843  ,                            0.079016 ,           0.000789 ,             0.000653 , 0.483605 ,                 0.00071
         0 ,    0.312996 ,       0 ,0.312996 ,  62.7696  ,                            0.058662 ,           0.000757 ,             0.0007   , 0.252527 ,                 0.00035
         0 ,    0.148551 ,       0 ,0.148551 ,  67.799   ,                            0.065092 ,           0.000581 ,             0.000466 , 0.082143 ,                 0.000269
         0 ,    0.418051 ,       0 ,0.418051 ,  82.8701  ,                            0.070442 ,           0.000523 ,             0.00044  , 0.346086 ,                 0.00056
         0 ,    0.578441 ,       0 ,0.578441 , 105.941   ,                            0.097524 ,           0.00057  ,             0.000481 , 0.479419 ,                 0.000447
         0 ,    0.939306 ,       0 ,0.939306 ,  89.2843  ,                            0.085346 ,           0.000564 ,             0.000461 , 0.852493 ,                 0.000442
         0 ,    0.198411 ,       0 ,0.198411 ,  63.2132  ,                            0.059294 ,           0.000478 ,             0.000302 , 0.138007 ,                 0.00033
         0 ,    0.121245 ,       0 ,0.121245 ,  43.9706  ,                            0.050315 ,           0.000389 ,             0.000448 , 0.069816 ,                 0.000277
         0 ,    2.84842  ,       0 ,2.84842  , 101.74    ,                            0.109849 ,           0.001037 ,             0.000607 , 2.73594  ,                 0.00099
         0 ,    0.134888 ,       0 ,0.134888 ,  40.5563  ,                            0.053243 ,           0.000481 ,             0.000302 , 0.080581 ,                 0.000281
         0 ,    0.250641 ,       0 ,0.250641 ,  56.2132  ,                            0.050551 ,           0.000617 ,             0.000537 , 0.198372 ,                 0.000564
         0 ,    0.104682 ,       0 ,0.104682 ,  36.1421  ,                            0.040099 ,           0.000423 ,             0.000338 , 0.063568 ,                 0.000254
         0 ,    0.164402 ,       0 ,0.164402 ,  78.0416  ,                            0.066554 ,           0.000544 ,             0.000425 , 0.096664 ,                 0.000215
         0 ,    0.11391  ,       0 ,0.11391  ,  35.799   ,                            0.054729 ,           0.000389 ,             0.000288 , 0.0582   ,                 0.000304
         0 ,    0.13723  ,       0 ,0.13723  ,  50.8701  ,                            0.047962 ,           0.000504 ,             0.00037  , 0.088188 ,                 0.000206
         0 ,    0.104968 ,       0 ,0.104968 ,  44.6274  ,                            0.051101 ,           0.000434 ,             0.000297 , 0.052906 ,                 0.00023
         0 ,    0.65505  ,       0 ,0.65505  ,  56.1127  ,                            0.067687 ,           0.000616 ,             0.000493 , 0.585711 ,                 0.000543
         0 ,    0.159339 ,       0 ,0.159339 ,  64.7696  ,                            0.056552 ,           0.000445 ,             0.000285 , 0.101733 ,                 0.000324
         0 ,    0.157766 ,       0 ,0.157766 ,  49.2843  ,                            0.047313 ,           0.000449 ,             0.000322 , 0.109404 ,                 0.000278
         0 ,    0.114996 ,       0 ,0.114996 ,  48.6985  ,                            0.039271 ,           0.000472 ,             0.000281 , 0.074711 ,                 0.000261
         0 ,    0.923768 ,       0 ,0.923768 ,  73.8406  ,                            0.057187 ,           0.000776 ,             0.00058  , 0.864649 ,                 0.000576
         0 ,    0.291674 ,       0 ,0.291674 ,  61.8701  ,                            0.063712 ,           0.000543 ,             0.000434 , 0.226596 ,                 0.000389
         0 ,    0.140997 ,       0 ,0.140997 ,  35.5563  ,                            0.069243 ,           0.000455 ,             0.000434 , 0.070586 ,                 0.000279
         0 ,    0.361122 ,       0 ,0.361122 ,  59.9411  ,                            0.073844 ,           0.000665 ,             0.000364 , 0.285834 ,                 0.000415
         0 ,    0.854748 ,       0 ,0.854748 ,  99.5685  ,                            0.103641 ,           0.000782 ,             0.000471 , 0.749125 ,                 0.000729
         0 ,    0.432078 ,       0 ,0.432078 ,  65.598   ,                            0.077653 ,           0.000687 ,             0.000569 , 0.352664 ,                 0.000505
         0 ,    0.184492 ,       0 ,0.184492 ,  61.3553  ,                            0.061218 ,           0.000559 ,             0.000533 , 0.121837 ,                 0.000345
         0 ,    1.06919  ,       0 ,1.06919  ,  82.1838  ,                            0.09344  ,           0.000781 ,             0.000516 , 0.973585 ,                 0.000869
         0 ,    0.129677 ,       0 ,0.129677 ,  44.4853  ,                            0.063207 ,           0.000826 ,             0.000472 , 0.064715 ,                 0.000457
         0 ,    0.510054 ,       0 ,0.510054 ,  64.8701  ,                            0.07551  ,           0.000887 ,             0.000605 , 0.432361 ,                 0.000691
         0 ,    0.334648 ,       0 ,0.334648 ,  52.6985  ,                            0.064948 ,           0.000844 ,             0.00109  , 0.267275 ,                 0.000491
         0 ,    0.220203 ,       0 ,0.220203 ,  48.6985  ,                            0.066183 ,           0.000615 ,             0.000374 , 0.152444 ,                 0.000587
         0 ,    0.85647  ,       0 ,0.85647  ,  89.1543  ,                            0.094006 ,           0.000848 ,             0.000559 , 0.760293 ,                 0.000764
         0 ,    2.67506  ,       0 ,2.67506  ,  98.9828  ,                            0.085411 ,           0.000821 ,             0.000552 , 2.58725  ,                 0.00102
         0 ,    0.298271 ,       0 ,0.298271 ,  42.3848  ,                            0.082418 ,           0.000742 ,             0.000579 , 0.213965 ,                 0.000567
         0 ,    0.51738  ,       0 ,0.51738  ,  98.7401  ,                            0.094114 ,           0.000571 ,             0.000418 , 0.421729 ,                 0.000548
         0 ,    0.681289 ,       0 ,0.681289 ,  64.5269  ,                            0.079141 ,           0.000878 ,             0.000778 , 0.59988  ,                 0.000612
         0 ,    2.23731  ,       0 ,2.23731  ,  98.0833  ,                            0.10852  ,           0.001197 ,             0.000712 , 2.12589  ,                 0.000987
         0 ,    0.289139 ,       0 ,0.289139 ,  56.1127  ,                            0.065795 ,           0.001019 ,             0.002816 , 0.219265 ,                 0.000244
         0 ,    0.106309 ,       0 ,0.106309 ,  38.1421  ,                            0.045232 ,           0.000389 ,             0.000259 , 0.060154 ,                 0.000275
         0 ,    0.170005 ,       0 ,0.170005 ,  51.1127  ,                            0.070247 ,           0.000611 ,             0.000362 , 0.098547 ,                 0.000238
         0 ,    2.07842  ,       0 ,2.07842  ,  98.2548  ,                            0.136831 ,           0.000935 ,             0.001079 , 1.93778  ,                 0.001795
         0 ,    0.10314  ,       0 ,0.10314  ,  22.3137  ,                            0.04996  ,           0.000365 ,             0.000667 , 0.051822 ,                 0.000326
         0 ,    0.744469 ,       0 ,0.744469 ,  59.6985  ,                            0.070379 ,           0.000672 ,             0.00062  , 0.672165 ,                 0.000633
         0 ,    0.368057 ,       0 ,0.368057 ,  85.9828  ,                            0.06707  ,           0.000695 ,             0.000559 , 0.299309 ,                 0.000424
         0 ,    0.098678 ,       0 ,0.098678 ,  42.7279  ,                            0.055098 ,           0.000282 ,             0.000372 , 0.042725 ,                 0.000201
         0 ,    0.136356 ,       0 ,0.136356 ,  69.9706  ,                            0.066437 ,           0.000459 ,             0.000275 , 0.068966 ,                 0.000219
