normalTime ,criticalTime ,miscTime ,totTime  ,borderSize ,Intersect Border - Length: 53.041631 ,Find Concave Points ,Visibility Graph Init ,A* Search
         0 ,    0.461497 ,       0 ,0.461497 ,  65.3553  ,                            0.073474 ,           0.000687 ,             0.000547 , 0.386789
         0 ,    0.136517 ,       0 ,0.136517 ,  45.0416  ,                            0.066371 ,           0.000477 ,             0.000572 , 0.069097
         0 ,    0.095822 ,       0 ,0.095822 ,  34.3848  ,                            0.051464 ,           0.000251 ,             0.000252 , 0.043855
         0 ,    0.119297 ,       0 ,0.119297 ,  39.3848  ,                            0.055383 ,           0.000329 ,             0.000277 , 0.063308
         0 ,    0.937376 ,       0 ,0.937376 , 103.782   ,                            0.093708 ,           0.000752 ,             0.000545 , 0.842371
         0 ,    0.296543 ,       0 ,0.296543 ,  68.0416  ,                            0.05939  ,           0.000666 ,             0.000332 , 0.236155
         0 ,    0.167569 ,       0 ,0.167569 ,  41.799   ,                            0.056941 ,           0.000566 ,             0.000467 , 0.109595
         0 ,    0.204871 ,       0 ,0.204871 ,  63.799   ,                            0.074256 ,           0.000553 ,             0.00028  , 0.129782
         0 ,    0.515737 ,       0 ,0.515737 ,  71.7696  ,                            0.090097 ,           0.000692 ,             0.000619 , 0.424329
         0 ,    0.453372 ,       0 ,0.453372 ,  54.6985  ,                            0.063858 ,           0.000894 ,             0.000881 , 0.387739
         0 ,    0.108917 ,       0 ,0.108917 ,  32.0416  ,                            0.047966 ,           0.000372 ,             0.000308 , 0.060271
         0 ,    0.563527 ,       0 ,0.563527 ,  70.9411  ,                            0.066928 ,           0.000783 ,             0.000502 , 0.495314
         0 ,    0.681194 ,       0 ,0.681194 ,  84.0833  ,                            0.085404 ,           0.000794 ,             0.000606 , 0.59439
         0 ,    0.135236 ,       0 ,0.135236 ,  39.5563  ,                            0.059952 ,           0.00049  ,             0.000334 , 0.07446
         0 ,    0.713345 ,       0 ,0.713345 ,  79.9117  ,                            0.079792 ,           0.000768 ,             0.000594 , 0.632191
         0 ,    0.415263 ,       0 ,0.415263 ,  68.1838  ,                            0.075455 ,           0.00063  ,             0.000397 , 0.338781
         0 ,    0.573562 ,       0 ,0.573562 ,  64.4264  ,                            0.07461  ,           0.000864 ,             0.000504 , 0.497584
         0 ,    0.278993 ,       0 ,0.278993 ,  58.5563  ,                            0.145631 ,           0.000884 ,             0.001163 , 0.131315
         0 ,    0.130591 ,       0 ,0.130591 ,  26.7279  ,                            0.050036 ,           0.000418 ,             0.000331 , 0.079806
         0 ,    0.147723 ,       0 ,0.147723 ,  44.6985  ,                            0.055637 ,           0.000558 ,             0.00041  , 0.091118
         0 ,    0.38105  ,       0 ,0.38105  ,  69.8701  ,                            0.075201 ,           0.000757 ,             0.000533 , 0.304559
         0 ,    0.141353 ,       0 ,0.141353 ,  45.799   ,                            0.053696 ,           0.000581 ,             0.000298 , 0.086778
         0 ,    0.325118 ,       0 ,0.325118 ,  52.2132  ,                            0.05375  ,           0.000665 ,             0.000388 , 0.270315
         0 ,    0.433945 ,       0 ,0.433945 ,  58.2843  ,                            0.071329 ,           0.000766 ,             0.000581 , 0.361269
         0 ,    0.639429 ,       0 ,0.639429 ,  78.4558  ,                            0.089809 ,           0.000763 ,             0.000577 , 0.54828
         0 ,    0.177106 ,       0 ,0.177106 ,  47.799   ,                            0.045311 ,           0.000537 ,             0.000318 , 0.13094
         0 ,    0.144354 ,       0 ,0.144354 ,  39.3848  ,                            0.056127 ,           0.00045  ,             0.0004   , 0.087377
         0 ,    0.584359 ,       0 ,0.584359 ,  64.5269  ,                            0.0571   ,           0.000648 ,             0.000503 , 0.526108
         0 ,    0.858551 ,       0 ,0.858551 ,  76.5269  ,                            0.088937 ,           0.000782 ,             0.000714 , 0.768118
         0 ,    0.945936 ,       0 ,0.945936 ,  78.598   ,                            0.080802 ,           0.000796 ,             0.000585 , 0.863753
         0 ,    1.02736  ,       0 ,1.02736  ,  77.3553  ,                            0.091142 ,           0.000876 ,             0.000558 , 0.934785
         0 ,    0.138172 ,       0 ,0.138172 ,  32.1421  ,                            0.053201 ,           0.000526 ,             0.000307 , 0.084138
         0 ,    0.423847 ,       0 ,0.423847 ,  61.6985  ,                            0.064196 ,           0.000621 ,             0.00037  , 0.35866
         0 ,    0.140738 ,       0 ,0.140738 ,  47.1421  ,                            0.073144 ,           0.000468 ,             0.000502 , 0.066624
         0 ,    1.20313  ,       0 ,1.20313  ,  80.598   ,                            0.089391 ,           0.000844 ,             0.000656 , 1.11224
         0 ,    0.148344 ,       0 ,0.148344 ,  54.7696  ,                            0.059656 ,           0.000512 ,             0.000404 , 0.087772
         0 ,    0.1562   ,       0 ,0.1562   ,  52.2132  ,                            0.060258 ,           0.000632 ,             0.000405 , 0.094905
         0 ,    0.504565 ,       0 ,0.504565 ,  75.9117  ,                            0.076113 ,           0.000729 ,             0.000615 , 0.427108
         0 ,    0.233902 ,       0 ,0.233902 ,  77.3553  ,                            0.071164 ,           0.000704 ,             0.000649 , 0.161385
         0 ,    0.381635 ,       0 ,0.381635 ,  76.598   ,                            0.089661 ,           0.000956 ,             0.000767 , 0.290251
         0 ,    0.095694 ,       0 ,0.095694 ,  30.3137  ,                            0.053036 ,           0.000302 ,             0.000561 , 0.041795
         0 ,    0.84469  ,       0 ,0.84469  ,  84.0833  ,                            0.085172 ,           0.000854 ,             0.000662 , 0.758002
         0 ,    0.546674 ,       0 ,0.546674 ,  84.669   ,                            0.082486 ,           0.000768 ,             0.000646 , 0.462774
         0 ,    0.383968 ,       0 ,0.383968 ,  65.8701  ,                            0.077435 ,           0.000634 ,             0.000444 , 0.305455
         0 ,    0.138448 ,       0 ,0.138448 ,  33.7279  ,                            0.053119 ,           0.00057  ,             0.00044  , 0.084319
         0 ,    1.14441  ,       0 ,1.14441  ,  90.397   ,                            0.062127 ,           0.000872 ,             0.000651 , 1.08076
         0 ,    1.24699  ,       0 ,1.24699  ,  84.1543  ,                            0.05939  ,           0.000652 ,             0.000398 , 1.18655
         0 ,    0.196313 ,       0 ,0.196313 ,  45.4558  ,                            0.057313 ,           0.000505 ,             0.000303 , 0.138192
         0 ,    0.933539 ,       0 ,0.933539 ,  81.598   ,                            0.0752   ,           0.000862 ,             0.00055  , 0.856927
         0 ,    0.31175  ,       0 ,0.31175  ,  73.2548  ,                            0.08573  ,           0.000851 ,             0.000899 , 0.22427
         0 ,    0.136081 ,       0 ,0.136081 ,  41.2132  ,                            0.04931  ,           0.000485 ,             0.000399 , 0.085887
         0 ,    0.126937 ,       0 ,0.126937 ,  42.799   ,                            0.050813 ,           0.000482 ,             0.000258 , 0.075384
         0 ,    0.113189 ,       0 ,0.113189 ,  53.3137  ,                            0.054575 ,           0.000366 ,             0.000275 , 0.057973
         0 ,    0.116385 ,       0 ,0.116385 ,  47.0416  ,                            0.039474 ,           0.000482 ,             0.000307 , 0.076122
         0 ,    1.8392   ,       0 ,1.8392   , 120.669   ,                            0.096607 ,           0.000752 ,             0.000434 , 1.74141
         0 ,    0.261989 ,       0 ,0.261989 ,  41.6274  ,                            0.064644 ,           0.000512 ,             0.000405 , 0.196428
         0 ,    0.480568 ,       0 ,0.480568 ,  84.0833  ,                            0.086963 ,           0.000747 ,             0.000657 , 0.392201
         0 ,    1.33255  ,       0 ,1.33255  ,  79.2548  ,                            0.089411 ,           0.001013 ,             0.00078  , 1.24135
         0 ,    0.383416 ,       0 ,0.383416 ,  66.0416  ,                            0.090827 ,           0.000675 ,             0.000776 , 0.291138
         0 ,    1.0043   ,       0 ,1.0043   ,  84.0833  ,                            0.087402 ,           0.000771 ,             0.000878 , 0.915247
         0 ,    0.609086 ,       0 ,0.609086 ,  95.0122  ,                            0.107993 ,           0.000927 ,             0.000715 , 0.499451
         0 ,    0.183218 ,       0 ,0.183218 ,  55.799   ,                            0.071147 ,           0.000611 ,             0.000401 , 0.111059
         0 ,    0.998573 ,       0 ,0.998573 ,  85.9117  ,                            0.073344 ,           0.000781 ,             0.000459 , 0.923989
         0 ,    0.132849 ,       0 ,0.132849 ,  39.5563  ,                            0.055243 ,           0.000396 ,             0.000299 , 0.076911
         0 ,    0.648427 ,       0 ,0.648427 , 105.941   ,                            0.093132 ,           0.000744 ,             0.000514 , 0.554037
         0 ,    0.088827 ,       0 ,0.088827 ,  25.0711  ,                            0.045664 ,           0.000291 ,             0.000261 , 0.042611
         0 ,    0.110898 ,       0 ,0.110898 ,  18.8995  ,                            0.045084 ,           0.000285 ,             0.000223 , 0.065306
         0 ,    3.87618  ,       0 ,3.87618  , 132.912   ,                            0.110993 ,           0.000893 ,             0.000593 , 3.7637
         0 ,    0.199714 ,       0 ,0.199714 ,  45.799   ,                            0.055157 ,           0.000822 ,             0.000882 , 0.142853
         0 ,    0.130245 ,       0 ,0.130245 ,  36.7279  ,                            0.057307 ,           0.00048  ,             0.000391 , 0.072067
         0 ,    0.53825  ,       0 ,0.53825  ,  59.0416  ,                            0.075257 ,           0.000721 ,             0.00064  , 0.461632
         0 ,    1.03456  ,       0 ,1.03456  ,  86.5269  ,                            0.090417 ,           0.00084  ,             0.000498 , 0.942804
         0 ,    1.20456  ,       0 ,1.20456  ,  82.8406  ,                            0.102421 ,           0.001018 ,             0.000883 , 1.10024
         0 ,    0.511202 ,       0 ,0.511202 ,  66.3553  ,                            0.079604 ,           0.000731 ,             0.000636 , 0.430231
         0 ,    0.293082 ,       0 ,0.293082 ,  77.4975  ,                            0.086399 ,           0.000951 ,             0.000748 , 0.204984
         0 ,    1.44398  ,       0 ,1.44398  ,  83.1838  ,                            0.098873 ,           0.001105 ,             0.000907 , 1.3431
         0 ,    0.166306 ,       0 ,0.166306 ,  51.2843  ,                            0.043224 ,           0.000641 ,             0.000456 , 0.121985
         0 ,    0.154408 ,       0 ,0.154408 ,  47.0416  ,                            0.041888 ,           0.000492 ,             0.000393 , 0.111635
         0 ,    0.204838 ,       0 ,0.204838 ,  71.2548  ,                            0.065214 ,           0.000494 ,             0.000286 , 0.138844
         0 ,    0.776453 ,       0 ,0.776453 ,  73.4264  ,                            0.081207 ,           0.000622 ,             0.000577 , 0.694047
         0 ,    0.141173 ,       0 ,0.141173 ,  59.3553  ,                            0.065589 ,           0.000489 ,             0.000316 , 0.074779
         0 ,    0.452947 ,       0 ,0.452947 ,  64.4558  ,                            0.082676 ,           0.000665 ,             0.000414 , 0.369192
         0 ,    1.22308  ,       0 ,1.22308  , 111.527   ,                            0.095243 ,           0.0007   ,             0.000426 , 1.12671
         0 ,    0.455212 ,       0 ,0.455212 ,  79.1127  ,                            0.078303 ,           0.000815 ,             0.000352 , 0.375742
         0 ,    0.301346 ,       0 ,0.301346 ,  79.3259  ,                            0.080331 ,           0.000653 ,             0.000348 , 0.220014
         0 ,    1.046    ,       0 ,1.046    ,  72.7696  ,                            0.073034 ,           0.000838 ,             0.000511 , 0.97162
         0 ,    0.289084 ,       0 ,0.289084 ,  89.8823  ,                            0.138158 ,           0.000646 ,             0.000553 , 0.149727
         0 ,    0.182955 ,       0 ,0.182955 ,  56.7696  ,                            0.076395 ,           0.000634 ,             0.000328 , 0.105598
         0 ,    0.382429 ,       0 ,0.382429 ,  92.8406  ,                            0.096955 ,           0.000931 ,             0.000593 , 0.28395
         0 ,    0.151516 ,       0 ,0.151516 ,  54.9411  ,                            0.063375 ,           0.000559 ,             0.000381 , 0.087201
         0 ,    0.169197 ,       0 ,0.169197 ,  45.0416  ,                            0.050393 ,           0.000396 ,             0.000401 , 0.118007
         0 ,    0.728409 ,       0 ,0.728409 ,  58.9411  ,                            0.067176 ,           0.000819 ,             0.000671 , 0.659743
         0 ,    0.403811 ,       0 ,0.403811 ,  74.1838  ,                            0.055395 ,           0.000722 ,             0.000468 , 0.347226
         0 ,    1.02705  ,       0 ,1.02705  ,  86.5269  ,                            0.083278 ,           0.000792 ,             0.000614 , 0.942366
         0 ,    0.271833 ,       0 ,0.271833 ,  50.799   ,                            0.060531 ,           0.000587 ,             0.000375 , 0.21034
         0 ,    0.211108 ,       0 ,0.211108 ,  60.9411  ,                            0.062522 ,           0.000719 ,             0.000507 , 0.14736
         0 ,    1.74083  ,       0 ,1.74083  ,  54.3848  ,                            0.062763 ,           0.000716 ,             0.000487 , 1.67686
         0 ,    0.124369 ,       0 ,0.124369 ,  46.2843  ,                            0.050407 ,           0.000452 ,             0.000293 , 0.073217
         0 ,    0.128369 ,       0 ,0.128369 ,  44.5563  ,                            0.057426 ,           0.000454 ,             0.000334 , 0.070155
         0 ,    0.425485 ,       0 ,0.425485 ,  79.1127  ,                            0.052669 ,           0.000491 ,             0.000475 , 0.37185
         0 ,    0.198255 ,       0 ,0.198255 ,  62.9411  ,                            0.059076 ,           0.000541 ,             0.000396 , 0.138242
         0 ,    0.418745 ,       0 ,0.418745 ,  70.2132  ,                            0.085082 ,           0.000636 ,             0.000379 , 0.332648
         0 ,    0.125712 ,       0 ,0.125712 ,  34.799   ,                            0.051124 ,           0.000486 ,             0.000331 , 0.073771
         0 ,    0.136953 ,       0 ,0.136953 ,  57.2843  ,                            0.049919 ,           0.000499 ,             0.000305 , 0.08623
         0 ,    0.315169 ,       0 ,0.315169 ,  66.1838  ,                            0.063445 ,           0.000694 ,             0.000742 , 0.250288
         0 ,    0.243261 ,       0 ,0.243261 ,  47.2132  ,                            0.056947 ,           0.000548 ,             0.000347 , 0.185419
         0 ,    0.759469 ,       0 ,0.759469 ,  74.1838  ,                            0.077656 ,           0.000787 ,             0.000508 , 0.680518
         0 ,    0.128229 ,       0 ,0.128229 ,  40.6274  ,                            0.051271 ,           0.000502 ,             0.000356 , 0.0761
         0 ,    0.394304 ,       0 ,0.394304 ,  67.6985  ,                            0.057128 ,           0.000547 ,             0.00055  , 0.336079
         0 ,    0.576256 ,       0 ,0.576256 ,  82.8406  ,                            0.074963 ,           0.000632 ,             0.000574 , 0.500087
         0 ,    0.12784  ,       0 ,0.12784  ,  43.799   ,                            0.058158 ,           0.000477 ,             0.000374 , 0.068831
         0 ,    0.143396 ,       0 ,0.143396 ,  53.799   ,                            0.068506 ,           0.000442 ,             0.000316 , 0.074132
         0 ,    0.141361 ,       0 ,0.141361 ,  50.3848  ,                            0.049278 ,           0.000515 ,             0.000338 , 0.09123
         0 ,    0.087924 ,       0 ,0.087924 ,  30.8995  ,                            0.040256 ,           0.000311 ,             0.000532 , 0.046825
         0 ,    0.51534  ,       0 ,0.51534  ,  78.6985  ,                            0.093693 ,           0.000567 ,             0.000465 , 0.420615
         0 ,    0.146159 ,       0 ,0.146159 ,  63.1421  ,                            0.067566 ,           0.000453 ,             0.000359 , 0.077781
         0 ,    0.39198  ,       0 ,0.39198  ,  46.8701  ,                            0.082118 ,           0.000613 ,             0.000498 , 0.308751
         0 ,    1.40139  ,       0 ,1.40139  ,  97.1838  ,                            0.104921 ,           0.000744 ,             0.000758 , 1.29497
         0 ,    0.756902 ,       0 ,0.756902 ,  79.0122  ,                            0.062564 ,           0.000721 ,             0.000878 , 0.692739
         0 ,    0.365415 ,       0 ,0.365415 ,  95.2132  ,                            0.085152 ,           0.000576 ,             0.000299 , 0.279388
         0 ,    0.97313  ,       0 ,0.97313  ,  87.9828  ,                            0.071449 ,           0.000674 ,             0.000502 , 0.900505
