time     ,t    ,pose_x ,pose_y ,pose_z   ,pose_roll ,pose_pitch ,pose_yaw ,foot0_x ,foot0_y   ,foot0_z     ,foot1_x ,foot1_y   ,foot1_z     ,foot2_x  ,foot2_y   ,foot2_z     ,foot3_x ,foot3_y   ,foot3_z     ,foot4_x ,foot4_y   ,foot4_z     ,foot5_x  ,foot5_y  ,foot5_z     ,cfg0_x      ,cfg0_y      ,cfg0_z      ,cfg1_x     ,cfg1_y      ,cfg1_z     ,cfg2_x    ,cfg2_y      ,cfg2_z      ,cfg3_x     ,cfg3_y       ,cfg3_z      ,cfg4_x      ,cfg4_y      ,cfg4_z      ,cfg5_x      ,cfg5_y      ,cfg5_z      ,cfg0_dx      ,cfg0_dy      ,cfg0_dz     ,cfg1_dx      ,cfg1_dy      ,cfg1_dz      ,cfg2_dx      ,cfg2_dy      ,cfg2_dz     ,cfg3_dx      ,cfg3_dy      ,cfg3_dz      ,cfg4_dx      ,cfg4_dy      ,cfg4_dz      ,cfg5_dx      ,cfg5_dy      ,cfg5_dz     ,foot0_sdf   ,foot1_sdf    ,foot2_sdf    ,foot3_sdf    ,foot4_sdf    ,foot5_sdf    ,support0 ,support1 ,support2 ,support3 ,support4 ,support5
 9.70651 ,0.9  , 2.09  ,     0 ,0.276693 ,-0        ,         0 ,-0       ,2.54562 ,-0.267747 ,0.137515    ,2.175   ,-0.325    ,0           ,1.85944  ,-0.272085 ,0.0403059   ,2.475   ,0.275     ,0.105686    ,2.25094 ,0.330157  ,0.0433782   ,1.775    ,0.275    ,0           ,0.470909    ,0.340038    ,0.53335     ,0.164791   ,1.76637     ,1.40938    ,0.611913  ,1.45764     ,1.0962      ,0.156831   ,0.781374     ,0.627047    ,0.485927    ,1.335       ,1.19191     ,0.200311    ,1.79014     ,1.39754     ,0.0186744    ,0.139283     ,0.102054    ,nan          ,nan          ,nan          ,0.0114232    ,0.10386      ,0.113145    ,nan          ,nan          ,nan          ,0.0295029    ,0.0911853    ,0.100145     ,nan          ,nan          ,nan         ,0.0392666   ,0            ,0.039933     ,-0.00129622  ,0.0400324    ,0            ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
 9.7466  ,0.95 , 2.095 ,     0 ,0.275961 ,-0        ,         0 ,-0       ,2.56033 ,-0.272869 ,0.124413    ,2.175   ,-0.325    ,0           ,1.86848  ,-0.274169 ,0.0213111   ,2.475   ,0.275     ,0.105686    ,2.2635  ,0.328733  ,0.0296765   ,1.775    ,0.275    ,0           ,0.496454    ,0.529529    ,0.670848    ,0.139495   ,1.76686     ,1.40019    ,0.622446  ,1.59074     ,1.24159     ,0.13268    ,0.775996     ,0.615053    ,0.515737    ,1.43482     ,1.2986      ,0.174228    ,1.78346     ,1.39217     ,0.0214368    ,0.1578       ,0.113492    ,nan          ,nan          ,nan          ,0.00603757   ,0.118169     ,0.129404    ,nan          ,nan          ,nan          ,0.0299378    ,0.107975     ,0.112605     ,nan          ,nan          ,nan         ,0.0157382   ,0            ,0.0213111    ,-0.00129622  ,0.0262126    ,0            ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
 9.79501 ,0    , 2.1   ,     0 ,0.275229 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.175   ,-0.324998 ,1.60674e-06 ,1.875    ,-0.275    ,0           ,2.475   ,0.274997  ,0.105687    ,2.275   ,0.325     ,0.0137255   ,1.775    ,0.274999 ,1.62512e-06 ,0.525761    ,0.74265     ,0.822857    ,0.113838   ,1.76721     ,1.39131    ,0.62613   ,1.74104     ,1.40661     ,0.108218   ,0.770478     ,0.603436    ,0.545964    ,1.55176     ,1.41777     ,0.148098    ,1.7764      ,1.38699     ,nan          ,nan          ,nan         ,-0.0302155   ,-0.121664    ,-0.139277    ,nan          ,nan          ,nan         ,0.0122784    ,-0.209585    ,-0.149164    ,nan          ,nan          ,nan          ,0.0290624    ,-0.12174     ,-0.140216   ,-0.0017449  ,7.64865e-07  ,0            ,-0.00129439  ,-0.00262134  ,8.33118e-07  ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
 9.82668 ,0.05 , 2.105 ,     0 ,0.275343 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.17144 ,-0.327204 ,0.0310091   ,1.875    ,-0.275    ,0           ,2.48353 ,0.258149  ,0.128831    ,2.275   ,0.325     ,0.0137255   ,1.78615  ,0.274096 ,0.0186451   ,0.508704    ,0.74124     ,0.807401    ,0.0683422  ,1.53903     ,1.14709    ,0.605832  ,1.74655     ,1.40444     ,0.136808   ,0.413216     ,0.34853     ,0.528589    ,1.55648     ,1.40725     ,0.181105    ,1.64553     ,1.23731     ,nan          ,nan          ,nan         ,-0.0197939   ,-0.127757    ,-0.128081    ,nan          ,nan          ,nan         ,0.0183702    ,-0.175651    ,-0.125729    ,nan          ,nan          ,nan          ,0.0295423    ,-0.110721    ,-0.12572    ,-0.0017449  ,0.0203177    ,0            ,0.0248113    ,-0.00262134  ,0.0171442    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 9.86676 ,0.1  , 2.11  ,     0 ,0.275457 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.17119 ,-0.327259 ,0.0603584   ,1.875    ,-0.275    ,0           ,2.49233 ,0.237545  ,0.138542    ,2.275   ,0.325     ,0.0137255   ,1.79702  ,0.271731 ,0.0355461   ,0.491253    ,0.740352    ,0.792499    ,0.0407857  ,1.30187     ,0.923428   ,0.585062  ,1.75187     ,1.40256     ,0.175802   ,0.117656     ,0.136046    ,0.510785    ,1.56155     ,1.39729     ,0.214537    ,1.52717     ,1.10389     ,nan          ,nan          ,nan         ,-0.0105756   ,-0.131492    ,-0.116766    ,nan          ,nan          ,nan         ,0.0234898    ,-0.143091    ,-0.103447    ,nan          ,nan          ,nan          ,0.0298159    ,-0.0995306   ,-0.111309   ,-0.0017449  ,0.030834     ,0            ,0.0431559    ,-0.00262134  ,0.0286762    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 9.90665 ,0.15 , 2.115 ,     0 ,0.275572 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.17387 ,-0.324511 ,0.0863068   ,1.875    ,-0.275    ,0           ,2.50123 ,0.218055  ,0.139391    ,2.275   ,0.325     ,0.0137255   ,1.80755  ,0.268412 ,0.050444    ,0.473401    ,0.739987    ,0.778157    ,0.0289703  ,1.06004     ,0.720546   ,0.563828  ,1.75697     ,1.40095     ,0.223395   ,-0.118752    ,-0.036155   ,0.492546    ,1.56694     ,1.38788     ,0.24816     ,1.4215      ,0.986655    ,nan          ,nan          ,nan         ,-0.00256055  ,-0.13287     ,-0.105331    ,nan          ,nan          ,nan         ,0.0276373    ,-0.111905    ,-0.0823188   ,nan          ,nan          ,nan          ,0.0298833    ,-0.0881701   ,-0.0969847  ,-0.0017449  ,0.0307171    ,0            ,0.048163     ,-0.00262134  ,0.0463613    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 9.94686 ,0.2  , 2.12  ,     0 ,0.275686 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.17903 ,-0.319186 ,0.107507    ,1.875    ,-0.275    ,0           ,2.51024 ,0.201351  ,0.135787    ,2.275   ,0.325     ,0.0137255   ,1.81774  ,0.264614 ,0.0632119   ,0.455145    ,0.740142    ,0.76438     ,0.0306978  ,0.817853    ,0.538661   ,0.542136  ,1.76182     ,1.39961     ,0.277783   ,-0.298558    ,-0.170214   ,0.473865    ,1.57264     ,1.379       ,0.281744    ,1.32871     ,0.885494    ,nan          ,nan          ,nan         ,0.00425204   ,-0.131887    ,-0.0937767   ,nan          ,nan          ,nan         ,0.0308127    ,-0.0820936   ,-0.0623434   ,nan          ,nan          ,nan          ,0.0297445    ,-0.0766389   ,-0.0827466  ,-0.0017449  ,0.0339206    ,0            ,0.0524627    ,-0.00262134  ,0.0595012    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 9.98681 ,0.25 , 2.125 ,     0 ,0.275801 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.18611 ,-0.312204 ,0.123201    ,1.875    ,-0.275    ,0           ,2.51933 ,0.187363  ,0.131035    ,2.275   ,0.325     ,0.0137255   ,1.82764  ,0.260757 ,0.0738242   ,0.436481    ,0.740811    ,0.751172    ,0.0438685  ,0.579887    ,0.378084   ,0.519996  ,1.76641     ,1.39851     ,0.337163   ,-0.424313    ,-0.268272   ,0.454735    ,1.57862     ,1.37065     ,0.315055    ,1.249       ,0.800313    ,nan          ,nan          ,nan         ,0.0100099    ,-0.128125    ,-0.0819631   ,nan          ,nan          ,nan         ,0.033016     ,-0.0536562   ,-0.0435212   ,nan          ,nan          ,nan          ,0.0293994    ,-0.064937    ,-0.0685947  ,-0.0017449  ,0.0334463    ,0            ,0.0625546    ,-0.00262134  ,0.0707522    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.0267  ,0.3  , 2.13  ,     0 ,0.275915 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.19463 ,-0.304847 ,0.133364    ,1.875    ,-0.275    ,0           ,2.52839 ,0.175416  ,0.127227    ,2.275   ,0.325     ,0.0137255   ,1.83734  ,0.25719  ,0.0823241   ,0.417405    ,0.741987    ,0.738539    ,0.0666949  ,0.351616    ,0.23942    ,0.497423  ,1.77072     ,1.39764     ,0.399729   ,-0.498567    ,-0.332468   ,0.435154    ,1.58486     ,1.36281     ,0.347861    ,1.18256     ,0.731016    ,nan          ,nan          ,nan         ,0.0148233    ,-0.121272    ,-0.0697863   ,nan          ,nan          ,nan         ,0.0342471    ,-0.026593    ,-0.0258521   ,nan          ,nan          ,nan          ,0.0288481    ,-0.0530645   ,-0.054529   ,-0.0017449  ,0.034917     ,0            ,0.0696135    ,-0.00262134  ,0.0765235    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.0667  ,0.35 , 2.135 ,     0 ,0.276029 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.20424 ,-0.298413 ,0.138753    ,1.875    ,-0.275    ,0           ,2.20424 ,-0.298413 ,0.138753    ,2.275   ,0.325     ,0.0137255   ,1.84695  ,0.254183 ,0.088795    ,0.397915    ,0.743662    ,0.726482    ,0.097452   ,0.138689    ,0.123333   ,0.47443   ,1.77471     ,1.397       ,0.463678   ,-0.523872    ,-0.364941   ,0.415116    ,1.59134     ,1.35547     ,0.379931    ,1.12959     ,0.677506    ,nan          ,nan          ,nan         ,0.0186924    ,-0.111327    ,-0.0572465   ,nan          ,nan          ,nan         ,0.0345036    ,-0.000925363 ,-0.00932564  ,nan          ,nan          ,nan          ,0.0280906    ,-0.0410213   ,-0.0405496  ,-0.0017449  ,0.0441435    ,0            ,0.0441435    ,-0.00262134  ,0.0851091    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.1068  ,0.4  , 2.14  ,     0 ,0.276144 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.21479 ,-0.293838 ,0.140716    ,1.875    ,-0.275    ,0           ,2.54597 ,0.1557    ,0.126097    ,2.275   ,0.325     ,0.0137255   ,1.85657  ,0.251931 ,0.0933357   ,0.378011    ,0.745821    ,0.715004    ,0.134415   ,-0.0532463  ,0.0304851  ,0.451034  ,1.77838     ,1.39657     ,0.527119   ,-0.503524    ,-0.367465   ,0.394618    ,1.59802     ,1.34863     ,0.411031    ,1.09027     ,0.639684    ,nan          ,nan          ,nan         ,0.021617     ,-0.0982903   ,-0.0443435   ,nan          ,nan          ,nan         ,0.0336719    ,0.0223704    ,0.00653845   ,nan          ,nan          ,nan          ,0.0271269    ,-0.0288075   ,-0.0266564  ,-0.0017449  ,0.0444306    ,0            ,0.0862642    ,-0.00262134  ,0.0904904    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.1469  ,0.45 , 2.145 ,     0 ,0.276258 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.22626 ,-0.291478 ,0.140862    ,1.875    ,-0.275    ,0           ,2.55489 ,0.148397  ,0.128873    ,2.275   ,0.325     ,0.0137255   ,1.86633  ,0.250554 ,0.0960402   ,0.357691    ,0.74845     ,0.704106    ,0.175862   ,-0.218559   ,-0.038467  ,0.427256  ,1.78171     ,1.39634     ,0.587949   ,-0.442633    ,-0.34092    ,0.37366     ,1.60488     ,1.34227     ,0.440931    ,1.06479     ,0.617455    ,nan          ,nan          ,nan         ,0.0236157    ,-0.082229    ,-0.0311067   ,nan          ,nan          ,nan         ,0.0316906    ,0.0427656    ,0.0220003    ,nan          ,nan          ,nan          ,0.0259569    ,-0.016423    ,-0.0128494  ,-0.0017449  ,0.0429968    ,0            ,0.102033     ,-0.00262134  ,0.0947009    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.1868  ,0.5  , 2.15  ,     0 ,0.276373 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.23866 ,-0.291101 ,0.140684    ,1.875    ,-0.275    ,0           ,2.56475 ,0.143729  ,0.133012    ,2.275   ,0.325     ,0.0137255   ,1.87629  ,0.250107 ,0.0969813   ,0.336959    ,0.751531    ,0.693789    ,0.220249   ,-0.352257   ,-0.0831476 ,0.403117  ,1.78467     ,1.39631     ,0.644035   ,-0.346583    ,-0.286054   ,0.35224     ,1.61188     ,1.33637     ,0.469397    ,1.05335     ,0.61072     ,nan          ,nan          ,nan         ,0.0248613    ,-0.0637705   ,-0.0178113   ,nan          ,nan          ,nan         ,0.0285596    ,0.0602602    ,0.0370599    ,nan          ,nan          ,nan          ,0.0245807    ,-0.00386778  ,0.000871655 ,-0.0017449  ,0.0412665    ,0            ,0.110222     ,-0.00262134  ,0.0971804    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.2265  ,0.55 , 2.155 ,     0 ,0.276487 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.25194 ,-0.292093 ,0.141278    ,1.875    ,-0.275    ,0           ,2.57635 ,0.142343  ,0.13731     ,2.275   ,0.325     ,0.0137255   ,1.88652  ,0.250593 ,0.0961944   ,0.315815    ,0.75504     ,0.68405     ,0.266263   ,-0.450186   ,-0.103548  ,0.378641  ,1.78726     ,1.39646     ,0.693244   ,-0.220756    ,-0.203612   ,0.33036     ,1.61901     ,1.33092     ,0.496201    ,1.05615     ,0.619442    ,nan          ,nan          ,nan         ,0.0253964    ,-0.0430694   ,-0.00452507  ,nan          ,nan          ,nan         ,0.0242789    ,0.0748542    ,0.0517172    ,nan          ,nan          ,nan          ,0.0230039    ,0.008871     ,0.0146522   ,-0.0017449  ,0.0371056    ,0            ,0.117944     ,-0.00262134  ,0.0979727    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.2665  ,0.6  , 2.16  ,     0 ,0.276601 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.26593 ,-0.293772 ,0.143208    ,1.875    ,-0.275    ,0           ,2.59032 ,0.144697  ,0.140288    ,2.275   ,0.325     ,0.0137255   ,1.89704  ,0.251992 ,0.0936572   ,0.294263    ,0.758953    ,0.674886    ,0.312605   ,-0.508251   ,-0.099686  ,0.353855  ,1.78948     ,1.3968      ,0.733432   ,-0.0705141   ,-0.0943478  ,0.308023    ,1.62623     ,1.32591     ,0.521119    ,1.0734      ,0.643779    ,nan          ,nan          ,nan         ,0.025221     ,-0.0201258   ,0.00875204   ,nan          ,nan          ,nan         ,0.0188054    ,0.0866519    ,0.0659424    ,nan          ,nan          ,nan          ,0.0212313    ,0.0218042    ,0.0286145   ,-0.0017449  ,0.0381176    ,0            ,0.124328     ,-0.00262134  ,0.0970608    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.3066  ,0.65 , 2.165 ,     0 ,0.276716 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.28035 ,-0.295653 ,0.146498    ,1.875    ,-0.275    ,0           ,2.60671 ,0.151014  ,0.140419    ,2.275   ,0.325     ,0.0137255   ,1.90785  ,0.254236 ,0.0893049   ,0.27231     ,0.76324     ,0.666295    ,0.357978   ,-0.522353   ,-0.0715773 ,0.328786  ,1.7913      ,1.39731     ,0.761964   ,0.0999719    ,0.0406452   ,0.285233    ,1.63351     ,1.32132     ,0.543931    ,1.10532     ,0.683937    ,nan          ,nan          ,nan         ,0.0243352    ,0.00506042   ,0.02202      ,nan          ,nan          ,nan         ,0.0116365    ,0.096868     ,0.0793871    ,nan          ,nan          ,nan          ,0.0192628    ,0.0349318    ,0.0427585   ,-0.0017449  ,0.0404605    ,0            ,0.121279     ,-0.00262134  ,0.0893049    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.3467  ,0.7  , 2.17  ,     0 ,0.27683  ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.29495 ,-0.297612 ,0.150643    ,1.875    ,-0.275    ,0           ,2.62473 ,0.161399  ,0.136318    ,2.275   ,0.325     ,0.0137255   ,1.91887  ,0.257202 ,0.0830394   ,0.249963    ,0.76787     ,0.658268    ,0.401084   ,-0.488397   ,-0.0192389 ,0.303465  ,1.79272     ,1.39799     ,0.775485   ,0.288273     ,0.199773    ,0.261997    ,1.64081     ,1.31713     ,0.564417    ,1.15212     ,0.740121    ,nan          ,nan          ,nan         ,0.0227394    ,0.0324743    ,0.0352788    ,nan          ,nan          ,nan         ,0.00262807   ,0.105851     ,0.0919514    ,nan          ,nan          ,nan          ,0.0170984    ,0.0482539    ,0.0570842   ,-0.0017449  ,0.0436465    ,0            ,0.119277     ,-0.00262134  ,0.0830394    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.3866  ,0.75 , 2.175 ,     0 ,0.276944 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.3096  ,-0.299975 ,0.154643    ,1.875    ,-0.275    ,0           ,2.64279 ,0.176032  ,0.126883    ,2.275   ,0.325     ,0.0137255   ,1.92994  ,0.260706 ,0.0747399   ,0.227229    ,0.772807    ,0.6508      ,0.440663   ,-0.403419   ,0.0573076  ,0.277923  ,1.79374     ,1.39884     ,0.770581   ,0.492101     ,0.381402    ,0.238323    ,1.64811     ,1.31334     ,0.582356    ,1.21404     ,0.812534    ,nan          ,nan          ,nan         ,0.0204896    ,0.0604723    ,0.0485213    ,nan          ,nan          ,nan         ,-0.00821983  ,0.1136       ,0.103635     ,nan          ,nan          ,nan          ,0.0147382    ,0.0617704    ,0.0715916   ,-0.0017449  ,0.0489568    ,0            ,0.111684     ,-0.00262134  ,0.0747399    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.4267  ,0.8  , 2.18  ,     0 ,0.277059 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.32436 ,-0.303464 ,0.157086    ,1.875    ,-0.275    ,0           ,2.65863 ,0.195108  ,0.111479    ,2.275   ,0.325     ,0.0137255   ,1.94084  ,0.264502 ,0.0642813   ,0.204121    ,0.778011    ,0.643881    ,0.47557    ,-0.267777   ,0.158026   ,0.252194  ,1.79437     ,1.39986     ,0.743859   ,0.709163     ,0.583895    ,0.214221    ,1.65537     ,1.30992     ,0.597527    ,1.29128     ,0.901382    ,nan          ,nan          ,nan         ,0.0176238    ,0.0879407    ,0.0617427    ,nan          ,nan          ,nan         ,-0.0207413   ,0.120099     ,0.114418     ,nan          ,nan          ,nan          ,0.0121821    ,0.0754814    ,0.0862807   ,-0.0017449  ,0.0513993    ,0            ,0.103214     ,-0.00262134  ,0.0642813    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.4667  ,0.85 , 2.185 ,     0 ,0.277173 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.33926 ,-0.308598 ,0.155985    ,1.875    ,-0.275    ,0           ,2.66984 ,0.217797  ,0.0901373   ,2.275   ,0.325     ,0.0137255   ,1.95124  ,0.268271 ,0.0515614   ,0.18065     ,0.783441    ,0.6375      ,0.504679   ,-0.0824399  ,0.282879   ,0.226311  ,1.79459     ,1.40104     ,0.696      ,0.936769     ,0.805084    ,0.189705    ,1.66256     ,1.30687     ,0.609711    ,1.38406     ,1.00687     ,nan          ,nan          ,nan         ,0.014142     ,0.114879     ,0.074943     ,nan          ,nan          ,nan         ,-0.029872    ,0.124852     ,0.123636     ,nan          ,nan          ,nan          ,0.00943016   ,0.0893867    ,0.101151    ,-0.0017449  ,0.050299     ,0            ,0.075634     ,-0.00262134  ,0.0515614    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
10.5068  ,0.9  , 2.19  ,     0 ,0.277288 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.3538  ,-0.315178 ,0.148788    ,1.875    ,-0.275    ,0           ,2.67554 ,0.240988  ,0.0637379   ,2.275   ,0.325     ,0.0137255   ,1.96074  ,0.271615 ,0.0365378   ,0.156831    ,0.789053    ,0.631646    ,0.526864   ,0.151626    ,0.431826   ,0.200311  ,1.79443     ,1.4024      ,0.636553   ,1.17136      ,1.04164     ,0.164791    ,1.66964     ,1.30415     ,0.618686    ,1.49261     ,1.1292      ,nan          ,nan          ,nan         ,0.0100441    ,0.141289     ,0.0881223    ,nan          ,nan          ,nan         ,-0.0332287   ,0.127625     ,0.13098      ,nan          ,nan          ,nan          ,0.00648234   ,0.103487     ,0.116204    ,-0.0017449  ,0.0431018    ,0            ,0.0532474    ,-0.00262134  ,0.0365378    ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
10.5467  ,0.95 , 2.195 ,     0 ,0.277402 ,-0        ,         0 ,-0       ,2.575   ,-0.275    ,0.105686    ,2.3666  ,-0.321735 ,0.132722    ,1.875    ,-0.275    ,0           ,2.67647 ,0.261078  ,0.0339003   ,2.275   ,0.325     ,0.0137255   ,1.96884  ,0.274048 ,0.0192752   ,0.13268     ,0.794799    ,0.626305    ,0.541001   ,0.433452    ,0.604831   ,0.174228  ,1.79387     ,1.40394     ,0.576235   ,1.40926      ,1.29009     ,0.139495    ,1.67658     ,1.30176     ,0.624233    ,1.61714     ,1.26858     ,nan          ,nan          ,nan         ,0.00533023   ,0.167168     ,0.10128      ,nan          ,nan          ,nan         ,-0.0308114   ,0.128418     ,0.136449     ,nan          ,nan          ,nan          ,0.00333865   ,0.117781     ,0.131438    ,-0.0017449  ,0.0270362    ,0            ,0.0305401    ,-0.00262134  ,0.0192751    ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
10.6025  ,0    , 2.2   ,     0 ,0.277516 ,-0        ,         0 ,-0       ,2.575   ,-0.274997 ,0.105687    ,2.375   ,-0.325    ,0.105686    ,1.875    ,-0.274999 ,1.61627e-06 ,2.675   ,0.275     ,0.0027451   ,2.275   ,0.324998  ,0.0137271   ,1.975    ,0.275    ,0           ,0.108217    ,0.800632    ,0.621462    ,0.545964   ,0.762071    ,0.801853   ,0.148098  ,1.79293     ,1.40565     ,0.525761   ,1.64679      ,1.54695     ,0.113838    ,1.68335     ,1.29967     ,0.62613     ,1.75787     ,1.42521     ,-0.0358697   ,-0.207605    ,-0.137146   ,nan          ,nan          ,nan          ,9.59571e-07  ,-0.129975    ,-0.147304   ,nan          ,nan          ,nan          ,-0.032662    ,-0.128503    ,-0.12483     ,nan          ,nan          ,nan         ,-0.00174472 ,-0.000817281 ,1.61627e-06  ,-0.000610919 ,-0.00262083  ,0            ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
10.6266  ,0.05 , 2.205 ,     0 ,0.277539 ,-0        ,         0 ,-0       ,2.5702  ,-0.268795 ,0.12917     ,2.375   ,-0.325    ,0.105686    ,1.88049  ,-0.27388  ,0.0206331   ,2.675   ,0.275     ,0.0027451   ,2.27221 ,0.331329  ,0.0383129   ,1.975    ,0.275    ,0           ,0.0613257   ,0.445943    ,0.387189    ,0.528589   ,0.761096    ,0.786229   ,0.151559  ,1.6457      ,1.2395      ,0.508704   ,1.64975      ,1.53536     ,0.0708062   ,1.48512     ,1.11506     ,0.605832    ,1.76267     ,1.42231     ,-0.0150664   ,-0.174344    ,-0.11512    ,nan          ,nan          ,nan          ,0.00571953   ,-0.117623    ,-0.132133   ,nan          ,nan          ,nan          ,-0.023666    ,-0.13018     ,-0.116287    ,nan          ,nan          ,nan         ,0.0237995   ,-0.000817281 ,0.0206331    ,-0.000610919 ,0.0259157    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
10.6666  ,0.1  , 2.21  ,     0 ,0.277562 ,-0        ,         0 ,-0       ,2.57247 ,-0.256287 ,0.140213    ,2.375   ,-0.325    ,0.105686    ,1.8869   ,-0.270979 ,0.0393281   ,2.675   ,0.275     ,0.0027451   ,2.27154 ,0.334607  ,0.061487    ,1.975    ,0.275    ,0           ,0.0504501   ,0.151616    ,0.192963    ,0.510785   ,0.760676    ,0.771168   ,0.161463  ,1.51321     ,1.09135     ,0.491253   ,1.65303      ,1.52433     ,0.0410563   ,1.28575     ,0.943899    ,0.585062    ,1.76728     ,1.4197      ,0.00288798   ,-0.142649    ,-0.0940496  ,nan          ,nan          ,nan          ,0.0108372    ,-0.105185    ,-0.117025   ,nan          ,nan          ,nan          ,-0.0153092   ,-0.129982    ,-0.107257    ,nan          ,nan          ,nan         ,0.0346929   ,-0.000817281 ,0.0423844    ,-0.000610919 ,0.0373978    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
10.7067  ,0.15 , 2.215 ,     0 ,0.277585 ,-0        ,         0 ,-0       ,2.58011 ,-0.243044 ,0.142789    ,2.375   ,-0.325    ,0.105686    ,1.89411  ,-0.266958 ,0.0557439   ,2.675   ,0.275     ,0.0027451   ,2.27312 ,0.334995  ,0.082312    ,1.975    ,0.275    ,0           ,0.0702955   ,-0.0852623  ,0.0370101   ,0.492546   ,0.760811    ,0.756677   ,0.177097  ,1.39555     ,0.961135    ,0.473401   ,1.65662      ,1.51385     ,0.0236098   ,1.08813     ,0.786934    ,0.563828    ,1.77168     ,1.41735     ,0.0179933    ,-0.112522    ,-0.0739342  ,nan          ,nan          ,nan          ,0.0153541    ,-0.0926598   ,-0.101982   ,nan          ,nan          ,nan          ,-0.00759142  ,-0.127908    ,-0.0977383   ,nan          ,nan          ,nan         ,0.0367668   ,-0.000817281 ,0.0557552    ,-0.000610919 ,0.0229101    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
10.7471  ,0.2  , 2.22  ,     0 ,0.277608 ,-0        ,         0 ,-0       ,2.5914  ,-0.2311   ,0.14089     ,2.375   ,-0.325    ,0.105686    ,1.90198  ,-0.26242  ,0.0697247   ,2.675   ,0.275     ,0.0027451   ,2.27689 ,0.333018  ,0.100082    ,1.975    ,0.275    ,0           ,0.115567    ,-0.267603   ,-0.0824457  ,0.473865   ,0.761498    ,0.742763   ,0.197745  ,1.29285     ,0.848767    ,0.455145   ,1.66049      ,1.50389     ,0.0174884   ,0.895111    ,0.644914    ,0.542136    ,1.77584     ,1.41527     ,0.0302497    ,-0.0839601   ,-0.054774   ,nan          ,nan          ,nan          ,0.01927      ,-0.0800482   ,-0.0870024  ,nan          ,nan          ,nan          ,-0.00051282  ,-0.123958    ,-0.0877322   ,nan          ,nan          ,nan         ,0.0341272   ,-0.000817281 ,0.0697247    ,-0.000610919 ,0.0268667    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
